20:45:32 | INFO | market_lense.logging_service | {"run_id": "7650e14d-bc34-4452-801c-6f35b898e7a4", "task_id": "cli_ingest", "span_id": "0f0beb8e-9a46-4f39-96f3-cca18d290442", "trace_id": "d592c682-d764-4949-9979-029d599ea388", "parent_span_id": "", "span_name": "cli_ingest", "span_depth": 0, "timestamp_utc": "2026-05-19T18:45:32.417821+00:00", "module": "market_lense.logging_service", "role": "service", "event": "logging_setup_complete", "fields": {"level": 20, "log_dir": "logs", "log_path": "logs\\market_lense_2026-05-19.log", "use_rich": false}}
20:45:32 | INFO | market_lense.cli | {"run_id": "7650e14d-bc34-4452-801c-6f35b898e7a4", "task_id": "cli_ingest", "span_id": "0f0beb8e-9a46-4f39-96f3-cca18d290442", "trace_id": "d592c682-d764-4949-9979-029d599ea388", "parent_span_id": "", "span_name": "cli_ingest", "span_depth": 0, "timestamp_utc": "2026-05-19T18:45:32.421565+00:00", "module": "market_lense.cli", "role": "orchestrator", "event": "cli_load_settings_start", "fields": {}}
20:45:32 | INFO | market_lense.config_service | {"run_id": "7650e14d-bc34-4452-801c-6f35b898e7a4", "task_id": "cli_ingest", "span_id": "0f0beb8e-9a46-4f39-96f3-cca18d290442", "trace_id": "d592c682-d764-4949-9979-029d599ea388", "parent_span_id": "", "span_name": "cli_ingest", "span_depth": 0, "timestamp_utc": "2026-05-19T18:45:32.424927+00:00", "module": "market_lense.config_service", "role": "service", "event": "config_load_start", "fields": {"path": "C:\\Programing\\Market lense\\src\\config\\app.yaml"}}
20:45:32 | INFO | market_lense.config_service | {"run_id": "7650e14d-bc34-4452-801c-6f35b898e7a4", "task_id": "cli_ingest", "span_id": "0f0beb8e-9a46-4f39-96f3-cca18d290442", "trace_id": "d592c682-d764-4949-9979-029d599ea388", "parent_span_id": "", "span_name": "cli_ingest", "span_depth": 0, "timestamp_utc": "2026-05-19T18:45:32.458458+00:00", "module": "market_lense.config_service", "role": "service", "event": "config_load_complete", "fields": {"output_dir": "./out", "cache_dir": "./cache", "state_db": "./state/index.sqlite", "reports_db": "./state/reports.sqlite", "publisher_profiles_path": "./Wordpress/config/publisher-profiles.json", "category_mapping_path": "./src/config/category-mappings.yaml", "html_tag_acronyms_path": "./src/config/html-tag-acronyms.yaml", "ingest_lock_path": "./state/ingest.lock", "ingest_lock_ttl_seconds": 7200.0, "drive_supports_all_drives": true, "drive_include_items_from_all_drives": true, "drive_id": "", "drive_list_mode": "metadata", "openai_model": "gpt-5-mini", "openai_models": {"report_vs/artifacts": "gpt-5-mini", "report_vs/artifacts/summary": "gpt-5-mini", "report_vs/artifacts/insights_candidates": "gpt-5-mini", "report_vs/artifacts/insights_final": "gpt-5-mini", "report_vs/artifacts/quotes": "gpt-5-mini", "report_vs/artifacts/expert_comment": "gpt-5-mini", "report_vs/artifacts/linkedin_post": "gpt-5-mini", "report_vs/doc_map": "gpt-5-mini", "report_vs/evidence_packs": "gpt-5-mini", "report_vs/evidence_packs/scope": "gpt-5-mini", "report_vs/evidence_packs/findings": "gpt-5-mini", "report_vs/evidence_packs/limitations": "gpt-5-mini", "report_vs/evidence_packs/methods": "gpt-5-mini", "report_vs/evidence_packs/quote_candidates": "gpt-5-mini", "report_vs/figure_caption": "gpt-5-mini", "report_vs/validate/grounding": "gpt-5-mini", "report_vs/taxonomy": "gpt-5-mini", "rank_candidates": "gpt-5-mini", "rank_candidates/crop_refine": "gpt-5-mini"}, "temperature": 1.0, "taxonomy_temperature": 1.0, "ingest_worker_limit": 2, "report_worker_limit": 2, "openai_seed": null, "rank_model": "gpt-5-mini", "rank_temperature": 1.0, "rank_seed": null, "rank_max_candidates": 40, "rank_selected_max": 5, "rank_min_overall_score": 78, "rank_min_quality_score": 75, "rank_min_insight_score": 75, "rank_min_data_score": 70, "crop_refine_enabled": true, "crop_refine_mode": "adaptive", "crop_refine_page_dpi": 110, "crop_refine_temperature": 0.0, "crop_refine_timeout_seconds": 7200.0, "figure_caption_enabled": false, "figure_caption_temperature": 0.2, "figure_caption_timeout_seconds": 600.0, "figure_caption_prompt_namespace": "report_vs/figure_caption", "figure_caption_max_chars": 500, "pdf_text_max_pages": 5, "pdf_text_max_chars": 80000, "pdf_text_min_density": 250.0, "pdf_text_sample_pages": 3, "pdf_text_native_confidence_threshold": 0.55, "pdf_text_native_page_confidence_threshold": 0.35, "pdf_text_ocr_enabled": false, "pdf_text_ocr_policy": "native_first_selective", "pdf_text_ocr_model": "gpt-5-mini", "pdf_text_ocr_timeout_seconds": 600.0, "pdf_text_ocr_prompt_namespace": "pdf_text/ocr_fallback", "pdf_text_ocr_cache_enabled": true, "pdf_text_ocr_chunk_page_count": 8, "openai_timeout_seconds": 600.0, "llm_retry_retries": 1, "llm_retry_base_delay_seconds": 1.0, "llm_retry_backoff_step_seconds": 1.0, "llm_retry_jitter_seconds": 0.25, "llm_circuit_breaker_failure_threshold": 3, "llm_circuit_breaker_recovery_seconds": 30.0, "rank_timeout_seconds": 7200.0, "contents_max_pages": 8, "contents_min_headings": 3, "contents_keywords": ["table of contents", "contents", "index"], "contents_preview_enabled": true, "contents_preview_dpi": 144, "evidence_pack_parallel_workers": 3, "evidence_pack_global_max_in_flight": 2, "evidence_pack_global_min_interval_ms": 250, "evidence_pack_doc_map_max_attempts": 3, "evidence_pack_doc_map_retry_delay_ms": 500, "evidence_pack_registry": ["doc_map", "scope", "methods", "findings", "limitations", "quote_candidates"], "evidence_pack_enable_new_variety_packs": false, "artifact_parallel_workers": 4, "artifact_global_max_in_flight": 2, "artifact_global_min_interval_ms": 250, "vector_store_keep": true, "artifacts_use_vector_store": false, "validation_grounding_use_vector_store": false, "strict_schema_validation": true, "cover_cache_enabled": true, "cost_ledger_path": "./out/cost-ledger.jsonl", "cost_daily_path": "./out/cost-daily.json", "html_tag_acronyms": ["AI", "ROI", "ROAS", "CPC", "CPM", "CPA", "CPL", "CTR", "CVR", "CPG", "FMCG", "B2B", "B2C", "D2C", "CRM", "ERP", "SEO", "SEM", "PPC", "LLM", "ML", "NLP", "API", "KPI", "GMV", "AOV", "CLV", "LTV", "CAC", "SKU", "COGS", "GenAI", "AMC", "APAC", "AR", "ARPU", "AVN", "AVOD", "AVS", "BOPUS", "CRO", "CRP", "CTV", "DOOH", "DSP", "FAST", "FBA", "FBS", "GDP", "GDPR", "GEO", "IP", "IRL", "JD", "MMM", "MTA", "NBA", "NFL", "OTT", "RMN", "SPO", "SSP", "SVOD", "TV", "UGC", "UK", "VPN", "VR", "RM"], "html_tag_acronyms_count": 69, "validation_data_gap_policy": "warn", "validation_regeneration_max_attempts": 3}}
20:45:32 | INFO | market_lense.config_service | {"run_id": "7650e14d-bc34-4452-801c-6f35b898e7a4", "task_id": "cli_ingest", "span_id": "0f0beb8e-9a46-4f39-96f3-cca18d290442", "trace_id": "d592c682-d764-4949-9979-029d599ea388", "parent_span_id": "", "span_name": "cli_ingest", "span_depth": 0, "timestamp_utc": "2026-05-19T18:45:32.459069+00:00", "module": "market_lense.config_service", "role": "service", "event": "ingest_settings_build_start", "fields": {"output_dir": "./out", "cache_dir": "./cache", "state_db": "./state/index.sqlite", "reports_db": "./state/reports.sqlite"}}
20:45:32 | INFO | market_lense.config_service | {"run_id": "7650e14d-bc34-4452-801c-6f35b898e7a4", "task_id": "cli_ingest", "span_id": "0f0beb8e-9a46-4f39-96f3-cca18d290442", "trace_id": "d592c682-d764-4949-9979-029d599ea388", "parent_span_id": "", "span_name": "cli_ingest", "span_depth": 0, "timestamp_utc": "2026-05-19T18:45:32.459353+00:00", "module": "market_lense.config_service", "role": "service", "event": "ingest_settings_build_complete", "fields": {"gdrive_folder_id": "11eruy9ojkd6HdOXK_Uwqvq1TWEKiINTW", "openai_model": "gpt-5-mini", "batch_limit": 20, "ingest_worker_limit": 2, "report_worker_limit": 2}}
20:45:32 | INFO | market_lense.lock_service | {"run_id": "7650e14d-bc34-4452-801c-6f35b898e7a4", "task_id": "ingest_lock", "span_id": "7504b2ce-7a73-4b44-97db-5a7cf2a1d078", "trace_id": "d592c682-d764-4949-9979-029d599ea388", "parent_span_id": "0f0beb8e-9a46-4f39-96f3-cca18d290442", "span_name": "ingest_lock", "span_depth": 1, "timestamp_utc": "2026-05-19T18:45:32.459930+00:00", "module": "market_lense.lock_service", "role": "service", "event": "lock_acquire_start", "fields": {"lock_path": "./state/ingest.lock", "owner_id": "ingest:7650e14d-bc34-4452-801c-6f35b898e7a4", "pid": 25756, "ttl_seconds": 7200.0}}
20:45:32 | INFO | market_lense.lock_service | {"run_id": "7650e14d-bc34-4452-801c-6f35b898e7a4", "task_id": "ingest_lock", "span_id": "7504b2ce-7a73-4b44-97db-5a7cf2a1d078", "trace_id": "d592c682-d764-4949-9979-029d599ea388", "parent_span_id": "0f0beb8e-9a46-4f39-96f3-cca18d290442", "span_name": "ingest_lock", "span_depth": 1, "timestamp_utc": "2026-05-19T18:45:32.461045+00:00", "module": "market_lense.lock_service", "role": "service", "event": "lock_acquire_complete", "fields": {"lock_path": "./state/ingest.lock", "owner_id": "ingest:7650e14d-bc34-4452-801c-6f35b898e7a4", "pid": 25756}}
20:45:32 | INFO | market_lense.ingest_orchestrator | {"run_id": "7650e14d-bc34-4452-801c-6f35b898e7a4", "task_id": "ingest_lock", "span_id": "7504b2ce-7a73-4b44-97db-5a7cf2a1d078", "trace_id": "d592c682-d764-4949-9979-029d599ea388", "parent_span_id": "0f0beb8e-9a46-4f39-96f3-cca18d290442", "span_name": "ingest_lock", "span_depth": 1, "timestamp_utc": "2026-05-19T18:45:32.461264+00:00", "module": "market_lense.ingest_orchestrator", "role": "orchestrator", "event": "ingest_lock_acquired", "fields": {"lock_path": "./state/ingest.lock", "owner_id": "ingest:7650e14d-bc34-4452-801c-6f35b898e7a4", "pid": 25756}}
20:45:32 | INFO | market_lense.ingest_orchestrator | {"run_id": "7650e14d-bc34-4452-801c-6f35b898e7a4", "task_id": "ingest_db_access", "span_id": "0e680618-7382-44b3-8780-5c333b9bde5b", "trace_id": "d592c682-d764-4949-9979-029d599ea388", "parent_span_id": "0f0beb8e-9a46-4f39-96f3-cca18d290442", "span_name": "ingest_db_access", "span_depth": 1, "timestamp_utc": "2026-05-19T18:45:32.461409+00:00", "module": "market_lense.ingest_orchestrator", "role": "orchestrator", "event": "ingest_db_access_start", "fields": {"state_db": "./state/index.sqlite", "reports_db": "./state/reports.sqlite"}}
20:45:32 | INFO | market_lense.state_service | {"run_id": "7650e14d-bc34-4452-801c-6f35b898e7a4", "task_id": "ingest_db_access", "span_id": "0e680618-7382-44b3-8780-5c333b9bde5b", "trace_id": "d592c682-d764-4949-9979-029d599ea388", "parent_span_id": "0f0beb8e-9a46-4f39-96f3-cca18d290442", "span_name": "ingest_db_access", "span_depth": 1, "timestamp_utc": "2026-05-19T18:45:32.461503+00:00", "module": "market_lense.state_service", "role": "service", "event": "state_db_access_start", "fields": {"state_db": "./state/index.sqlite", "timeout_seconds": 0.0}}
